codice,denominazione,ubicazione,comune,coordinata_x,coordinata_y,latitudine,longitudine,codice_zona,osm_id,dist
684002,PRIMARO,VIA ROMEA NORD,RAVENNA,758390,942019,"44,583267","12,253833",707,960134379,0.0001233876006728899
606083,CAMPING ANCORA [40B],VIA REPUBBLICHE MARINARE N.14,COMACCHIO,756437,954860,"44,699384","12,235686",602,960134381,0.0007308522217276796
606124,ARVEDA [070],VIALE LEOPARDI GIACOMO 92,COMACCHIO,756275,951547,"44,669665","12,231986",604,960134385,0.00016009297298420717
606076,VIALE BONNET [036],VIALE BONNET N. 70,PORTO GARIBALDI,756409,952422,"44,677482","12,234112",603,960134389,0.00016941180596330609
606029,CASA FATTORALE [027],S.P.15 N. 51,COMACCHIO,749756,957429,"44,724843","12,152742",627,960134394,0.00010478897842834994
606063,CAMPING FLORENZ [40C],VIA ALPI CENTRALI N. 167,LIDO DEGLI SCACCHI,756556,955407,"44,704258","12,23746",602,960134399,0.0014442425177267379
606048,COMACCHIO OSPEDALE,VIA RAIMONDO FELLETTI,COMACCHIO,752771,954229,"44,695019","12,189174",627,960134401,6.231733306073431e-05
606031,ROSSONIA KM48 [026],S.P. 15 N.37,COMACCHIO,750017,956860,"44,719637","12,155754",627,960134414,8.259812346518134e-05
606075,VIALE BONNET - BANCA [036,VIALE BONNET N.31,PORTO GARIBALDI,756588,952453,"44,677696","12,236382",603,960134417,0.00025984343362905687
606007,LIDO ESTENSI CHIESA [082],VIALE DEGLI ULIVI FR. N. 12,LIDO DEGLI ESTENSI,756959,951242,"44,666678","12,240449",604,960134420,7.444689382379774e-05
684000,ROMEA METANO,VIA ROMEA NORD,RAVENNA,757593,944295,"44,604011","12,244949",707,960134421,9.539103731457382e-05
606064,CAMPING FLORENZ [40C],,LIDO DEGLI SCACCHI,756550,955405,"44,704242","12,237383",602,960134425,0.0015584941353728916
606074,VIA RIMEMBRANZA [030],VIALE RIMEMBRANZE N. 14,PORTO GARIBALDI,756096,952285,"44,676363","12,230101",603,960134426,0.00010977709232665343
606071,COMACCHIO DEPOSITO [021],S.P. COMACCHIO FR. N.40,COMACCHIO,754657,952301,"44,67702","12,211981",603,960134429,8.419958432070354e-05
606051,BAGNO ASTOR [034],VIA DEI MILLE 69/65,PORTO GARIBALDI,756920,952927,"44,681837","12,240802",603,960134437,6.887350724181442e-05
606125,LIDO ESTENSI MANZONI [075,VIA MANZONI ALESSANDRO N.29,LIDO DEGLI ESTENSI,757105,951786,"44,671515","12,242561",604,960134450,0.0001469517607955636
604020,OFFICINE GOVONI,CASUMARO - PILASTRELLO 11,CENTO,686196,965974,"44,821098","11,354047",661,983477501,1.75684376078584e-05
657020,FINALE EMILIA ZONA ARTIGI,SP468 VIA PER FERRARA FR. CIV. 4,FINALE EMILIA,682076,966719,"44,828864","11,302244",425,983477511,9.696045585566796e-05
657001,PONTE QUATTRINA,SP45-VIA COMUNALE ROVERE 74/1,FINALE EMILIA,680461,971335,"44,870795","11,283471",425,983477521,0.0035906015164605945
604090,PILASTRELLO PIZZERIA,VIA FINALESE,PILASTRELLO,683755,963154,"44,796366","11,322179",425,983477545,0.0003896988709265155
604038,CASA BALBONI,CENTO - ALBERONE 64,CENTO,681062,960949,"44,777221","11,287374",650,983477548,0.00011336119265379297
603103,MONTEMERLO,VIA ARGINE DIVERSIVO [ SCORTICHINO ] 226,BONDENO,686201,971398,"44,869883","11,356099",663,983477571,0.0001201101577701183
604051,BOTTEGHINO,VIA RIGA [XII MORELLI] F10,FINALE EMILIA,682056,964475,"44,808684","11,301188",425,983477606,9.70824391902393e-06
603005,SCORTICHINO VIA CILEA,,SCORTICHINO,683925,972171,"44,877428","11,327591",663,983477612,6.541391289050919e-05
657023,APOSTOLICA,VIA CANALAZZO CASCINETTA,FINALE EMILIA,682988,969441,"44,853114","11,314753",425,983477632,9.772543169623546e-05
604029,LA VILLA,VIA CORREGGIO [CASUMARO] 525,CENTO,685989,967439,"44,834329","11,351967",664,983477650,7.716229649265035e-05
657018,RENO FINALESE,VIA FINALESE,RENO FINALESE,683728,967136,"44,832191","11,323276",664,983477662,2.0520477572910014e-05
603097,VIA ARGINE DIVERSIVO 42,VIA ARGINE DIVERSIVO [ SCORTICHINO ] F34,BONDENO,683966,971945,"44,875385","11,328028",663,983477720,0.00011336886697803985
618023,PREDIO ALBERAZZA,VIA STRADA NUOVA 31,POGGIO RENATICO,690490,961710,"44,781612","11,406717",661,983477732,9.710308954924258e-05
657021,FINALE EMILIA ZONA ARTIGI,SP468 VIA PER FERRARA,FINALE EMILIA,682067,966676,"44,828479","11,302115",425,983477746,7.419332854034425e-05
604028,LA VILLA,SP67 VIA PER FERRARA CIV.115,FINALE EMILIA,685985,967383,"44,833827","11,351896",664,983477763,2.7563200104024842e-05
604016,BUONACOMPRA,SP13  CASUMARO - PILASTRELLO CIV. 123,CENTO,685345,964441,"44,807531","11,342734",661,983477786,7.269016440045948e-05
604012,PILASTRELLO,SP13 CASUMARO-PILASTRELLO CIV.4,PILASTRELLO,683800,963137,"44,796202","11,322741",425,983477805,0.00010605517431985726
657026,FINALE EMILIA AUTOSTAZION,VIA STAZIONE,FINALE EMILIA,681006,967072,"44,832312","11,288845",425,983477839,0.0019395879356188365
618014,CASETTE TRACCHI,VIA SAN CARLO 34,POGGIO RENATICO,693731,960940,"44,773814","11,447353",661,983477885,0.00013646464743757538
603123,CANTALUPO,SP 67 KM77,MORELETTI,687639,967697,"44,836217","11,37292",664,983477890,0.002979470291845191
604064,ALBERONE,VIA CHIESA (FRAZIONE ALBERONE),CENTO,682921,965079,"44,813896","11,312335",425,983477899,0.00011833515961063185
603116,PESA OBICI,SP45-ARGINE CAGNETTO 3-19,BONDENO,681974,973204,"44,887221","11,303281",665,983477907,0.00263431115853772
604021,GAZZINELLA,VIA BONDONESE CIV. 50,CASUMARO,686382,966622,"44,826878","11,356635",664,983477912,0.00010003919231949884
657032,FINALE EMILIA TEATRO TREN,via trento e Trieste 15,FINALE EMILIA,681642,967221,"44,83349","11,296938",425,983477946,0.00015835062361593038
604035,BIVIO BEVILACQUA,CENTO - ALBERONE 11,RENAZZO,680525,959780,"44,766841","11,280179",650,983477952,0.00010700168222962353
618016,VIA SCORSURO,VIA SCORSURO 2,CHIESA NUOVA,692446,961587,"44,779981","11,431372",661,983477986,7.493310350301651e-05
604076,CANTALUPO SECONDA,VIA EX DOGANA CIV 69,CASUMARO,687335,967491,"44,834444","11,369001",664,983478008,0.00010647384655269113
604048,VIA RIGA,VIA RIGA [XII MORELLI] F29,CREVALCORE,681197,963495,"44,800088","11,289985",425,983478019,4.497399248380934e-05
657025,FINALE EMILIA GIARDINI DE,VIA DANTE ALIGHIERI,FINALE EMILIA,681292,966846,"44,830206","11,29238",425,983478046,5.749521718734291e-05
657012,RENO FINALESE - BIVIO REN,VIA CORREGGIO [RENO CENTESE] 107,RENO CENTESE,684314,967080,"44,831535","11,330663",664,983478065,0.00010824509226790702
604080,RENAZZO - STABILIMENTO,,CENTO,682687,959806,"44,766526","11,307487",650,983478093,0.00020270414401459317
604053,BIVIO ALBERONE,VIA RIGA [XII MORELLI] F54,FINALE EMILIA,682372,965395,"44,816879","11,305511",425,983478104,4.121468184978931e-05
603102,BORGO PIRETTA,VIA ARGINE DIVERSIVO [ SCORTICHINO ] 113,BONDENO,685288,971708,"44,87291","11,344664",663,983478126,9.093079786404695e-05
657030,FINALE EMILIA FRASSONI,,FINALE EMILIA,681752,966962,"44,831132","11,298236",425,983478145,0.0002674545195016531
657008,VIA PER FERRARA 99,,CENTO,685823,967078,"44,831126","11,349737",664,983478162,8.010954999290029e-05
670008,PALATA PEPOLI,VIA PROVANONE,CREVALCORE,676022,962363,"44,791201","11,224211",556,983478184,0.00029589599523933654
604036,RENAZZO PARRUCCHIERA,CENTO - ALBERONE 38,RENAZZO,680756,960265,"44,771146","11,283267",650,983478213,1.2167168937025682e-05
657033,FINALE EMILIA TEATRO TREN,via trento e Trieste 8,FINALE EMILIA,681917,967582,"44,836667","11,300544",425,983478216,0.0001223935455852766
603117,PESA OBICI,SP45-ARGINE CAGNETTO 6,FINALE EMILIA,681976,973200,"44,887185","11,303305",665,983478226,0.002338447707348512
603006,SCORTICHINO VIA LEONARDO,,SCORTICHINO,684201,972586,"44,881089","11,331233",663,983478251,8.054470808610653e-05
618013,GRANAIO FORNASINI,VIA SAN CARLO 3,POGGIO RENATICO,694559,960271,"44,767572","11,457553",647,983478269,0.00010204631301520374
657014,PO VALLETTA,VIA RIGA [XII MORELLI] F18,CREVALCORE,681422,963800,"44,802774","11,292936",425,983478294,5.042420053883568e-05
604042,DODICI MORELLI CASA BIANC,CENTO - ALBERONE 9,DODICI MORELLI,681502,961975,"44,786338","11,293297",425,983478314,0.00011013105829055329
621016,DUE PIOPPI,VIA DEL FANTINO,SANT`AGOSTINO,687161,963724,"44,800608","11,365415",661,983478331,0.00013197348218480206
604089,PILASTRELLO PIZZERIA,VIA FINALESE,CENTO,683698,963205,"44,79684","11,321477",425,983478350,0.00020152233126942296
604081,MONSIGNORE DI SOPRA,VIA MONSIGNORE [ALBERONE] 1,DODICI MORELLI,682291,963777,"44,802346","11,303907",425,983478385,5.1883330657901746e-05
603098,VIA ARGINE DIVERSIVO 102,VIA ARGINE DIVERSIVO [ SCORTICHINO ] 102,BONDENO,684493,971773,"44,873701","11,334632",663,983478400,0.00010975937317470367
604023,CASUMARO BAR GIOVANNI,VIA BONDONESE CIV.84,CASUMARO,686460,966918,"44,82952","11,35773",664,983478409,6.950870449124372e-05
657031,FINALE EMILIA - OSPEDALE,via trento e Trieste 15,FINALE EMILIA,681699,967272,"44,833934","11,297677",425,983478419,0.00012101057805004668
603120,LA QUIETE,SP45-COMUNALE ROVERE 50M DOPO INCROCIO V,BONDENO,681128,972959,"44,885234","11,292489",425,983478423,0.0010519414147188157
657029,FINALE EMILIA POLO INDUST,VIA VENEZIA,FINALE EMILIA,677814,966905,"44,831613","11,248436",425,983478461,0.00024618891119842373
604017,BUONACOMPRA CHIESA,CASUMARO - PILASTRELLO 138,BUONA COMPRA,685508,964512,"44,808127","11,344819",661,983478492,0.00011227858210738959
670000,GALEAZZA,VIA PROVANONE,GALEAZZA,680209,963222,"44,797882","11,277406",556,983478507,0.0001486651270474308
604072,RENAZZO TABACCHERIA BEDAN,VIA DI RENAZZO,RENAZZO,681030,959355,"44,762891","11,286404",650,983478519,2.924175096990239e-05
618022,PREDIO ALBERAZZA,VIA STRADA NUOVA 4,POGGIO RENATICO,690568,961663,"44,781168","11,407684",661,983478534,6.587844867807598e-05
657007,VIA PER FERRARA 99,SP. 67 VIA PER FERRARA CIV.99,FINALE EMILIA,685777,967048,"44,830868","11,349144",664,983478574,2.8563088067798558e-05
604032,RENAZZO BANCA,VIA ALBERELLI [RENAZZO] 1,RENAZZO,681114,959394,"44,76322","11,287479",650,983478611,0.0001427508318731688
657027,FINALE EMILIA - POLO SCOL,,FINALE EMILIA,680760,967851,"44,839381","11,286013",425,983478665,0.0017255181511662083
618012,GRANAIO FORNASINI,VIA SAN CARLO 8,POGGIO RENATICO,694532,960298,"44,767822","11,457222",647,983478688,0.0001977140612093821
604055,VIA MAESTRA GRANDE 26,VIA MAESTRA GRANDE [RENAZZO] 26,CENTO,682125,963388,"44,798889","11,301671",425,983478709,0.000122395302197385
604027,CASUMARO BAR MEXICO,CASUMARO - PILASTRELLO 161,CASUMARO,686610,967510,"44,834806","11,359843",664,983478725,2.3742788378860063e-05
604041,DODICI MORELLI CASA BIANC,CENTO - ALBERONE F9,CENTO,681520,961999,"44,786549","11,293533",425,983478745,4.604964712218039e-05
657000,PONTE QUATTRINA,SP45-VIA COMUNALE ROVERE 73/A,FINALE EMILIA,680442,971350,"44,870935","11,283236",425,983478799,0.003107644015965686
618021,CHIESA NUOVA MULINO,VIA SCORSURO 221,POGGIO RENATICO,691662,960944,"44,774409","11,42123",661,983478821,0.00012176506067151746
657034,FINALE EMILIA - OSPEDALE,via trento e Trieste 8,FINALE EMILIA,681799,967363,"44,834727","11,298973",425,983478840,7.247068372870099e-05
657004,VILLA ROVERE,SP45-VIA COMUNALE ROVERE FR 46,FINALE EMILIA,680979,969681,"44,855786","11,289434",425,983478855,0.0014393234660757788
604088,MOLINO ALBERGATI,VIA ALBERGATI,SANT`AGOSTINO,685112,962123,"44,786742","11,338947",650,983478892,0.00026696308733442447
657011,RENO FINALESE - BIVIO REN,SP.67 VIA PER FERRARA CIV.77,FINALE EMILIA,684291,967095,"44,831676","11,330378",664,983479015,0.00013132010508738938
603105,VILLA GALLINI,VIA GUATTARELLA 16,BONDENO,686049,971955,"44,874933","11,354381",663,983479045,9.990140139058725e-05
604079,RENAZZO - STABILIMENTO,VIA NUOVA BV VIA STORTA,CENTO,682701,959778,"44,76627","11,307653",650,983479048,3.5102706452415146e-05
618015,CASETTE TRACCHI,VIA SAN CARLO 17,POGGIO RENATICO,693782,960923,"44,773647","11,447991",661,983479088,0.00014379767035654697
604058,VIA MONSIGNORE DI SOPRA,VIA MONSIGNOR DI SOTTO,CENTO,682376,963813,"44,802648","11,304994",425,983479125,0.0001235195935865476
604074,BONIFICA CENTESE,VIA PILASTRO,CENTO,679817,959912,"44,768207","11,271285",650,983479152,0.00011512501899981616
604043,DODICI MORELLI,VIA XII MORELLI 40,DODICI MORELLI,681196,962459,"44,790769","11,289604",425,983479168,5.08932215509742e-05
604087,MOLINO ALBERGATI,VIA ALBERGATI,MOLINO ALBERGATI,685084,962101,"44,786551","11,338585",650,983479186,0.00017640433667780715
621012,PRADETTO,VIA CIARLE 100,SANT`AGOSTINO,689997,962354,"44,787536","11,400731",661,983479195,7.989793489174374e-05
