11819;CASTEL S.PIETRO T. CADUTI;VIA CADUTI DI CEFALONIA_ 3/15;CASTEL SAN PIETRO TERME;705172;920041;44,402796;11,575499;513
11820;CASTEL S.PIETRO T. CADUTI;VIA CADUTI DI CEFALONIA_ FR 3/15;CASTEL SAN PIETRO TERME;705184;920057;44,402937;11,575656;513
11821;CASTEL S.PIETRO T. COLLIN;VIA MORO ANG TANARI;CASTEL SAN PIETRO TERME;705517;919260;44,395674;11,579519;513
11822;CASTEL S.PIETRO T. COLLIN;VIA MORO BV TANARI;CASTEL SAN PIETRO TERME;705524;919267;44,395735;11,579609;513
11823;CASTEL S.PIETRO T. TOGLIA;VIA TOGLIATTI_ 65;CASTEL SAN PIETRO TERME;705240;919863;44,401176;11,576282;513
11824;CASTEL S.PIETRO T. TOGLIA;VIA TOGLIATTI_ FR. 65;CASTEL SAN PIETRO TERME;705281;919872;44,401245;11,5768;513
11825;CASTEL S.PIETRO T. COLLIN;VIA MORO BV BERLINGUER;CASTEL SAN PIETRO TERME;705697;919061;44,393833;11,581698;513
11826;CASTEL S.PIETRO T. COLLIN;VIA MORO FR BV BERLINGUER;CASTEL SAN PIETRO TERME;705732;919034;44,39358;11,582126;513
11827;CASTEL S.PIETRO T. MORAND;VIA TOGLIATTI_ 33;CASTEL SAN PIETRO TERME;705171;919715;44,399865;11,575358;513
11828;CASTEL S.PIETRO T. MORAND;VIA TOGLIATTI_ 48;CASTEL SAN PIETRO TERME;705163;919752;44,4002;11,575272;513
11829;CASTEL S.PIETRO T. DE GAS;VIA TOGLIATTI_ FR. 2/5;CASTEL SAN PIETRO TERME;705372;919429;44,397235;11,577767;513
11830;CASTEL S.PIETRO T. DE GAS;VIA TOGLIATTI_ 14;CASTEL SAN PIETRO TERME;705371;919525;44,398099;11,577792;513
11831;CASTEL S.PIETRO T. BERLIN;VIA BERLINGUER_ 26;CASTEL SAN PIETRO TERME;705436;919183;44,395005;11,578472;513
11832;CASTEL S.PIETRO T. BERLIN;VIA BERLINGUER_ 19;CASTEL SAN PIETRO TERME;705431;919204;44,395195;11,578418;513
11833;SCANIA TOGLIATTI;VIA SCANIA 61;CASTEL SAN PIETRO TERME;705305;919933;44,401787;11,577125;513
11834;SCANIA TOGLIATTI;VIA SCANIA 100MT PRIMA INTERSEZIONE VIA;CASTEL SAN PIETRO TERME;705250;919930;44,401776;11,576434;513
11905;CASTEL S.PIETRO T. SCUOLE;VIALE TERME 30;CASTEL SAN PIETRO TERME;706292;919243;44,395301;11,589233;513
11906;CASTEL S.PIETRO T. SCUOLE;VIALE TERME FR 30;CASTEL SAN PIETRO TERME;706312;919211;44,395007;11,589472;513
11909;CASTEL S.PIETRO T. FONTE;VIALE TERME PL 18;CASTEL SAN PIETRO TERME;706238;918793;44,391269;11,588378;513
11910;CASTEL S.PIETRO T. FONTE;VIALE TERME FR PL 18;CASTEL SAN PIETRO TERME;706264;918810;44,391414;11,58871;513
11913;CASTEL S.PIETRO T. ISTITU;VIALE TERME FR CABINA ENEL;CASTEL SAN PIETRO TERME;706260;918313;44,386946;11,588463;513
11914;CASTEL S.PIETRO T. ISTITU;VIALE TERME FR 884;CASTEL SAN PIETRO TERME;706267;918410;44,387816;11,588589;513
11915;CASTEL S.PIETRO T.PARCHEG;VIALE TERME INTERNO PARCHEGGIO PISCINA;CASTEL SAN PIETRO TERME;706228;918557;44,389149;11,588159;513
11918;TERME DI CASTEL S.PIETRO;PIAZZALE TERME;CASTEL SAN PIETRO TERME;706304;917967;44,383821;11,588878;513
11950;CASTEL S.PIETRO T. SCUOLA;VIA XVII APRILE;CASTEL SAN PIETRO TERME;706231;919240;44,395291;11,588467;513
12017;BATTOCCHIO;VIA COLUNGA FR CABINA ENEL;SAN LAZZARO DI SAVENA;695400;928674;44,483153;11,45615;501
12018;BATTOCCHIO;VIA COLUNGA KM 3_00;CASTENASO;695400;928681;44,483216;11,456153;511
12034;FONDO CHIESA;VIA MIRANDOLA DI SOTTO 3;SAN LAZZARO DI SAVENA;696965;927603;44,473094;11,475405;501
12041;CASE MACERO;VIA STRADELLI GUELFI FR 47;OZZANO DELL`EMILIA;698556;927304;44,469969;11,495275;511
12042;CASE MACERO;VIA STRADELLI GUELFI 47;OZZANO DELL`EMILIA;698559;927313;44,470049;11,495316;511
12045;SAN GIOVANNI DEI BOSCHI B;VIA STRADELLI GUELFI FR 6500;CASTEL SAN PIETRO TERME;701940;925776;44,455287;11,537184;513
12046;SAN GIOVANNI DEI BOSCHI B;VIA STRADELLI GUELFI 6500;CASTEL SAN PIETRO TERME;701919;925801;44,455518;11,53693;513
12049;GAIANA BIVIO SAN LORENZO;VIA BASTIANA FR 39;CASTEL SAN PIETRO TERME;703774;924701;44,445103;11,55979;513
12050;GAIANA BIVIO SAN LORENZO;VIA STRADELLI GUELFI 4438;CASTEL SAN PIETRO TERME;703655;924715;44,445262;11,558302;513
12053;GAIANA TRATTORIA;VIA BASTIANA FR 4629/A;CASTEL SAN PIETRO TERME;704656;925535;44,452354;11,571193;513
12054;GAIANA TRATTORIA;VIA BASTIANA 4629/A;CASTEL SAN PIETRO TERME;704654;925543;44,452427;11,571171;513
12057;GAIANA;VIA LEGNANA FR 2074;CASTEL SAN PIETRO TERME;704900;925712;44,453877;11,574326;513
12058;GAIANA;VIA LEGNANA 2074;GAIANA;704880;925733;44,454071;11,574083;513
12061;POGGIO GRANDE CHIESA;VIA STRADELLI GUELFI FR 23;POGGIO;706296;924124;44,439197;11,591223;513
12062;POGGIO GRANDE CHIESA;VIA STRADELLI GUELFI 23;POGGIO;706310;924126;44,439211;11,591399;513
12065;POGGIO GRANDE BOTTEGA;VIA STRADELLI GUELFI FR 1266;CASTEL SAN PIETRO TERME;706496;924124;44,43914;11,593734;513
12066;POGGIO GRANDE BOTTEGA;VIA STRADELLI GUELFI 9;POGGIO;706518;924141;44,439287;11,594016;513
12101;CICOGNA CASTIGLIA;VIA CICOGNA FR 45;SAN LAZZARO DI SAVENA;693692;927171;44,470095;11,434129;501
12103;CASTIGLIA;VIA CASTIGLIA 40;SAN LAZZARO DI SAVENA;693784;927932;44,476915;11,435569;501
12104;BORGATELLA STABILIMENTO C;VIA ZUCCHI 29;SAN LAZZARO DI SAVENA;693932;928467;44,481688;11,437629;501
12105;BORGATELLA;VIA ZUCCHI 22;SAN LAZZARO DI SAVENA;694056;928494;44,481897;11,439197;501
12107;COLUNGA SAVIOLI;VIA COLUNGA 47C;SAN LAZZARO DI SAVENA;694784;927896;44,476322;11,448118;501
12109;COLUNGA FABBRERIA;VIA COLUNGA 21;SAN LAZZARO DI SAVENA;695161;927736;44,474781;11,452794;501
12111;COLUNGA MONTANARA;VIA COLUNGA 13;SAN LAZZARO DI SAVENA;695852;927653;44,473847;11,461443;501
12113;COLUNGA FONDA;VIA COLUNGA 5D;SAN LAZZARO DI SAVENA;696281;927487;44,472238;11,466769;501
12115;CROCE IDICE MONTANARA;VIA CROCE IDICE 7;SAN LAZZARO DI SAVENA;695714;926817;44,466365;11,459393;501
12117;MONTANARA;VIA MONTANARA 2;SAN LAZZARO DI SAVENA;695348;926776;44,466096;11,454781;501
12119;MIRANDOLA;VIA MIRANDOLA DI SOPRA FR 12B;SAN LAZZARO DI SAVENA;695613;926302;44,461761;11,45793;501
12121;MIRANDOLA DI SOPRA EMILIA;VIA MIRANDOLA DI SOPRA 3;SAN LAZZARO DI SAVENA;695336;925595;44,455477;11,454185;501
12123;CROCE IDICE;VIA CROCE IDICE 6;SAN LAZZARO DI SAVENA;695235;926320;44,462025;11,45319;501
12125;MOLINO DI RUSSO;VIA CASTIGLIA 8;SAN LAZZARO DI SAVENA;693921;927335;44,471509;11,437067;501
12213;CASOLA CANINA;VIA CASOLA CANINA BV DEL FABBRO;IMOLA;714003;919476;44,395155;11,686048;510
12214;CASOLA CANINA;VIA CASOLA CANINA FR BV DEL FABBRO;IMOLA;714001;919471;44,39511;11,686021;510
12217;LADELLO;VIA CASOLA CANINA FR 60;CASOLA CANINA;713905;919754;44,397684;11,684933;510
12218;LADELLO;VIA CASOLA CANINA 60;IMOLA;713894;919762;44,397759;11,684799;510
12221;CASTEL GUELFO PONTE AUTOS;VIA CASOLA CANINA 67;IMOLA;714357;920599;44,405149;11,690952;525
12222;CASTEL GUELFO PONTE AUTOS;VIA CASOLA CANINA FR 67;IMOLA;714353;920605;44,405204;11,690904;525
12223;CASTEL GUELFO FUSCONA;VIA CASOLA CANINA FR 71/C;IMOLA;713439;921161;44,410475;11,679666;525
12224;CASTEL GUELFO FUSCONA;VIA CASOLA CANINA 71/C;IMOLA;713421;921153;44,410408;11,679437;525
12225;CASTEL GUELFO BIVIO TOSCA;VIA CASOLA CANINA FR BV TRENTOLA;IMOLA;712895;921511;44,413783;11,672985;525
12226;CASTEL GUELFO BIVIO TOSCA;VIA CASOLA CANINA BV TRENTOLA;IMOLA;712886;921515;44,413821;11,672873;525
12229;VIVAIO;VIA DI DOZZA 2;IMOLA;713352;922447;44,422065;11,679103;525
12230;VIVAIO;VIA DI DOZZA 1;CASTEL GUELFO DI BOLOGNA;713316;922427;44,421896;11,678643;525
12231;CASTEL GUELFO II GIUGNO;VIALE II GIUGNO 6A;CASTEL GUELFO DI BOLOGNA;713491;923432;44,430882;11,681253;525
12233;BETTOLA;VIA NUOVA LATO ACQUEDOTTO;CASTEL GUELFO DI BOLOGNA;713953;923168;44,428371;11,686942;525
12234;BETTOLA;VIA NUOVA FR ACQUEDOTTO;CASTEL GUELFO DI BOLOGNA;713953;923160;44,428299;11,686939;525
12236;CASTEL GUELFO II GIUGNO;VIA II GIUGNO FR 6/A;CASTEL GUELFO DI BOLOGNA;713488;923422;44,430793;11,681211;525
12238;CASTEL GUELFO P.ZA XX SET;VIA II GIUGNO 4;CASTEL GUELFO DI BOLOGNA;713103;923520;44,431788;11,676419;525
13001;SAN LORENZO;VIA MONTE DEL RE FR 19;DOZZA;709039;915456;44,360453;11,622169;527
13002;SAN LORENZO;VIA MONTE DEL RE 19;DOZZA;709030;915461;44,360501;11,622058;527
13003;DOZZA IMOLESE;SP56 VIA CALANCO 3;DOZZA;709838;915411;44,359818;11,632167;527
13004;DOZZA IMOLESE;SP56 VIA CALANCO 6/A;DOZZA;709810;915427;44,35997;11,631822;527
13005;DOZZA IMOLESE MARABINI;SP56 VIA CALANCO 57;DOZZA;710517;915792;44,363047;11,640833;527
13006;DOZZA IMOLESE MARABINI;SP56 VIA CALANCO 40;DOZZA;710446;915770;44,36287;11,639934;527
13008;MONTE DEL RE CAMPI DA TEN;VIA MONTE DEL RE 20;DOZZA;708841;915299;44,359099;11,619624;527
13009;VILLA DUE PILASTRI;SP56 VIA CALANCO FR 52;DOZZA;711012;916065;44,365358;11,647149;527
13010;VILLA DUE PILASTRI;SP56 VIA CALANCO 54;DOZZA;711077;916147;44,366076;11,647997;527
13013;DOZZA IMOLESE CASA ROSSA;SP56 VIA CALANCO 93;DOZZA;711509;916936;44,373046;11,653733;527
13014;DOZZA IMOLESE CASA ROSSA;SP56 VIA CALANCO FR 81-79;DOZZA;711425;916811;44,371946;11,652629;527
14009;QUADERNA BV ZONA IND.LE;VIA TOLARA DI SOTTO FR 117;OZZANO DELL`EMILIA;699023;925373;44,452473;11,500399;511
14010;QUADERNA BV ZONA IND.LE;VIA TOLARA DI SOTTO 117;OZZANO DELL`EMILIA;699019;925369;44,452438;11,500347;511
14012;Z.I. QUADERNA BERTELLA;VIA BERTELLA PRIMA DEL CIV 5;OZZANO DELL`EMILIA;699163;925378;44,452479;11,502159;511
14013;Z.I. QUADERNA BERTELLA;VIA BERTELLA FR 7-9-11;OZZANO DELL`EMILIA;699142;925377;44,452476;11,501895;511
14016;Z.I. QUADERNA LIGURIA;VIA LIGURIA 16;OZZANO DELL`EMILIA;699466;925389;44,452494;11,505968;511
14017;Z.I. QUADERNA LIGURIA;VIA VENETO;OZZANO DELL`EMILIA;699451;925428;44,452849;11,505795;511
14020;Z.I. QUADERNA VENETO;VIA VENETO FRA I PASSI CARRAI N 376/377;OZZANO DELL`EMILIA;699470;925589;44,454292;11,506095;511
14021;Z.I. QUADERNA VENETO;VIA VENETO FR 13;OZZANO DELL`EMILIA;699490;925621;44,454574;11,506359;511
14024;Z.I.QUADERNA PIEMONTE;VIA PIEMONTE FR 23;OZZANO DELL`EMILIA;699177;925782;44,456109;11,50249;511
14025;Z.I.QUADERNA PIEMONTE;VIA PIEMONTE 17;OZZANO DELL`EMILIA;699169;925797;44,456246;11,502395;511
14029;PONTE RIZZOLI BIVIO;VIA TOLARA DI SOTTO BV PONTE RIZZOLI;OZZANO DELL`EMILIA;699457;926873;44,465844;11,506426;511
14030;PONTE RIZZOLI BIVIO;VIA TOLARA DI SOTTO FR BV PONTE RIZZOLI;PONTE RIZZOLI;699447;926876;44,465874;11,506302;511
14031;Z.I. PONTE RIZZOLI CARBON;VIA CARBONI;PONTE RIZZOLI;699270;926778;44,465041;11,504041;511
14032;Z.I. PONTE RIZZOLI CARBON;VIA CARBONI;PONTE RIZZOLI;699318;926749;44,464767;11,504633;511
14033;Z.I. PONTE RIZZOLI LAVORO;VIA DEL LAVORO 4;PONTE RIZZOLI;699196;926591;44,46338;11,50304;511
14034;PONTE RIZZOLI;VIA STRADELLI GUELFI FR IMBOCCO VIA VERD;OZZANO DELL`EMILIA;699822;926780;44,464906;11,510975;511
14037;Z.I. PONTE RIZZOLI INDUST;VIA DELL`INDUSTRIA 29;PONTE RIZZOLI;699117;926542;44,462961;11,502029;511
14053;RANGONI;VIA PEDAGNA FR 3;OZZANO DELL`EMILIA;700190;928080;44,476497;11,516099;511
14054;RANGONI;VIA PEDAGNA 3;OZZANO DELL`EMILIA;700180;928084;44,476535;11,515975;511
14055;PONTE RIZZOLI;VIA STRADELLI GUELFI (SP 31) FR PL 1144;PONTE RIZZOLI;699789;926812;44,465203;11,510573;511
14056;PONTE RIZZOLI;VIA STRADELLI GUELFI (SP 31) FR VIA VERD;OZZANO DELL`EMILIA;699823;926791;44,465005;11,510991;511
14057;VAL BACCHETTI;VIA PEDAGNA FR 120;BUDRIO;700460;928806;44,482951;11,519772;521
14058;VAL BACCHETTI;VIA PEDAGNA 120;BUDRIO;700453;928808;44,482971;11,519685;521
14059;PRUNARO;VIA LORIS FORTUNA 60 MT PRIMA VIA MORI;PRUNARO;699762;929960;44,493524;11,511448;521
14060;PRUNARO;VIA LORIS FORTUNA 60 MT DOPO VIA MORI;BUDRIO;699752;929964;44,493563;11,511324;521
14202;CASTEL S.PIETRO T. STAZIO;VIA GRAMSCI 838;CASTEL SAN PIETRO TERME;706915;920581;44,407156;11,597581;513
14408;CASTEL SAN PIETRO PASSAGG;VIA MADONNINA FR 976;CASTEL SAN PIETRO TERME;707338;920423;44,405614;11,602825;513
14409;CASTEL SAN PIETRO PASSAGG;VIA MADONNINA 860/A;CASTEL SAN PIETRO TERME;707317;920368;44,405125;11,602539;513
14411;MADONNINA QUERCIA;VIA MADONNINA FR 13;CASTEL SAN PIETRO TERME;707605;921125;44,411851;11,606455;513
14412;MADONNINA QUERCIA;VIA MADONNINA 13;CASTEL SAN PIETRO TERME;707593;921137;44,411962;11,606309;513
14415;MADONNINA;VIA MADONNINA 2400/A;CASTEL SAN PIETRO TERME;707920;921654;44,416518;11,610619;513
14416;MADONNINA;VIA MADONNINA FR 2400/A;CASTEL SAN PIETRO TERME;707911;921665;44,416619;11,610511;513
14419;CASTEL SAN PIETRO PONTE A;VIA MADONNINA FR 3487/E;CASTEL SAN PIETRO TERME;708613;922505;44,423971;11,619657;513
14420;CASTEL SAN PIETRO PONTE A;VIA MADONNINA 3487/E;CASTEL SAN PIETRO TERME;708609;922508;44,423999;11,619608;513
14423;CA` SELVATICI;VIA CHIUSA FR 9;CASTEL SAN PIETRO TERME;709016;922873;44,427164;11,624863;513
14424;CA` SELVATICI;VIA CHIUSA 9;CASTEL GUELFO DI BOLOGNA;708982;922897;44,42739;11,624446;513
14427;CASTEL GUELFO CHIUSA;VIA MEDESANO SUPERIORE LATO CAVA GHIAIA;DOZZA;710212;922324;44,42188;11,63965;513
14428;CASTEL GUELFO CHIUSA;VIA CHIUSA FR CAVA GHIAIA;CASTEL GUELFO DI BOLOGNA;710071;922330;44,421975;11,637883;513
14431;RIPOLA PIANTA;VIA MEDESANO SUPERIORE FR BV RIPOLA;DOZZA;710876;922989;44,427667;11,648253;525
14432;RIPOLA PIANTA;VIA MEDESANO SUPERIORE BV RIPOLA;CASTEL GUELFO DI BOLOGNA;710869;922996;44,427732;11,648168;525
14435;MEDESANO BV LARGA;VIA MEDESANO SUPERIORE 10;VIA LARGA;711396;923824;44,435024;11,655119;525
14436;MEDESANO BV LARGA;VIA MEDESANO SUPERIORE FR 10;VIA LARGA;711390;923828;44,435062;11,655045;525
14440;CASTEL GUELFO PIAZZA ALIG;PIAZZA DANTE ALIGHIERI 16;CASTEL GUELFO DI BOLOGNA;713003;923635;44,432852;11,675211;525
14445;CASTEL GUELFO STRADONE;VIA STRADONE 27 SP 51;CASTEL GUELFO DI BOLOGNA;711584;923993;44,436489;11,657547;525
14446;CASTEL GUELFO STRADONE;VIA STRADONE FR 27 SP 51;CASTEL GUELFO DI BOLOGNA;711596;923999;44,436539;11,657701;525
14447;LUNGAROLA;VIA LARGA 12;CASTEL GUELFO DI BOLOGNA;710641;924108;44,437799;11,645758;525
14448;LUNGAROLA;VIA LARGA FR 12;CASTEL GUELFO DI BOLOGNA;710646;924116;44,437869;11,645824;525
14451;PICCHIO;VIA PICCHIO 15;CASTEL GUELFO DI BOLOGNA;709578;924502;44,441651;11,632574;525
14452;PICCHIO;VIA PICCHIO FR 15;CASTEL GUELFO DI BOLOGNA;709587;924496;44,441595;11,632684;525
14455;POGGIO PICCOLO;VIA POGGIO 20;CASTEL GUELFO DI BOLOGNA;707745;924399;44,441255;11,609522;524
14456;POGGIO PICCOLO;VIA POGGIO FR 20;CASTEL GUELFO DI BOLOGNA;707743;924389;44,441166;11,609493;524
15017;VILLA AZZI;VIA SELICE MONTANARA 61;IMOLA;713610;912698;44,334316;11,678338;510
15018;VILLA AZZI;VIA SELICE MONTANARA FR 61;IMOLA;713540;912655;44,33395;11,677443;510
15021;STARIETTA;VIA SELICE MONTANARA 65;IMOLA;713233;912420;44,331927;11,673501;510
15022;STARIETTA;VIA SELICE MONTANARA FR 66;IMOLA;713221;912390;44,331661;11,673338;510
15025;LINARO;VIA SELICE MONTANARA FR 91/A;IMOLA;712700;912021;44,328495;11,66666;510
15026;LINARO;VIA SELICE MONTANARA 100/B;IMOLA;712666;911971;44,328056;11,666213;510
15029;GIARONA;VIA SELICE MONTANARA 145;PONTICELLI;711983;911493;44,323957;11,657462;510
15030;GIARONA;VIA SELICE MONTANARA S.P. 610 KM 36+970;PONTICELLI;711944;911454;44,323618;11,656958;510
15033;PONTICELLI;VIA SELICE MONTANARA 261;PONTICELLI;711558;910986;44,319522;11,651932;510
15034;PONTICELLI;VIA SELICE MONTANARA 190;PONTICELLI;711614;911062;44,320189;11,652665;510
15037;CASE MISERIA;VIA SELICE MONTANARA FR 328;PONTICELLI;711340;910559;44,315745;11,649029;510
15038;CASE MISERIA;VIA SELICE MONTANARA 328;IMOLA;711342;910537;44,315547;11,649045;510
15041;MEZZOCOLLE;VIA SELICE MONTANARA 336;IMOLA;710844;909942;44,310341;11,642566;510
15042;MEZZOCOLLE;VIA SELICE MONTANARA FR 334;IMOLA;710915;909992;44,31077;11,643476;510
15045;FABBRICA;VIA SELICE MONTANARA 409;FABBRICA;710314;909118;44,303084;11,635596;510
15046;FABBRICA;VIA SELICE MONTANARA FR 412;IMOLA;710321;909102;44,302938;11,635677;510
15047;ANDREA COSTA;VIA ANDREA COSTA 20 MT PRIMA FR 5;CASALFIUMANESE;709320;908474;44,29758;11,62289;516
15048;ANDREA COSTA;VIA ANDREA COSTA 5;CASALFIUMANESE;709292;908488;44,297713;11,622545;516
15049;BORGO CASALE;VIA SELICE MONTANARA 42;CASALFIUMANESE;709726;908501;44,297705;11,627985;516
15050;BORGO CASALE;VIA SELICE MONTANARA FR 44;CASALFIUMANESE;709698;908471;44,297443;11,627622;516
15052;CASALFIUMANESE CAPOLUOGO;VIA A.COSTA 1;CASALFIUMANESE;708870;908452;44,297511;11,617246;516
15053;CASALINO;VIA SELICE MONTANARA 132;CASALFIUMANESE;709060;907961;44,293041;11,619429;516
15054;CASALINO;VIA SELICE MONTANARA FR 134;CASALFIUMANESE;709044;907921;44,292686;11,619212;516
15057;RIVIERA;VIA SELICE MONTANARA BV SERRAGLIO;BORGO TOSSIGNANO;708016;907192;44,286425;11,60605;516
15058;RIVIERA;VIA SELICE MONTANARA FR BV SERRAGLIO;BORGO TOSSIGNANO;708004;907184;44,286356;11,605896;516
15061;MESCOLA;VIA GARIBALDI 59/C;BORGO TOSSIGNANO;706698;906508;44,280649;11,589277;516
15062;MESCOLA;VIA GARIBALDI FR 73;BORGO TOSSIGNANO;706778;906560;44,281094;11,5903;516
15065;BORGO TOSSIGNANO GARIBALD;VIA GARIBALDI FR 8/A;BORGO TOSSIGNANO;706635;906150;44,277448;11,588347;516
15066;BORGO TOSSIGNANO TRIESTE;VIALE TRIESTE FR 3;BORGO TOSSIGNANO;706694;906141;44,27735;11,589082;516
15069;COGALINA;VIA MAZZINI 66;BORGO TOSSIGNANO;706483;905671;44,273183;11,586255;516
15070;COGALINA;VIA MAZZINI FR 66;BORGO TOSSIGNANO;706507;905678;44,273239;11,586559;516
15073;PRATOLINO;VIA SELICE MONTANARA P.L.7;BORGO TOSSIGNANO;705973;905234;44,269397;11,579699;516
15074;PRATOLINO;VIA SELICE MONTANARA FR 18;BORGO TOSSIGNANO;705889;905163;44,268783;11,57862;516
15077;FONTANELICE SAN GIOVANNI;VIA SELICE MONTANARA 20;VILLA SAN GIOVANNI;705119;904695;44,264791;11,568798;516
15078;FONTANELICE SAN GIOVANNI;VIA SELICE MONTANARA FR 20;FONTANELICE;705116;904684;44,264693;11,568757;516
15081;FONTANELICE;VIA CORSO EUROPA FR 37;FONTANELICE;704400;904004;44,258779;11,559529;516
15082;FONTANELICE;VIA CORSO EUROPA 37;FONTANELICE;704427;904000;44,258735;11,559866;516
15083;FONTANELICE CROCE;VIA CORSO EUROPA FR VIA FERRI;FONTANELICE;704089;903742;44,25651;11,555535;516
15084;FONTANELICE CROCE;VIA CORSO EUROPA 115;FONTANELICE;704058;903697;44,256114;11,55513;516
15085;CAMPOMORO ZONA IND.LE;VIA SELICE MONTANARA 43;FONTANELICE;703728;903426;44,253769;11,550894;517
15086;CAMPOMORO ZONA IND.LE;VIA SELICE MONTANARA FR 43;FONTANELICE;703734;903423;44,25374;11,550968;517
15089;CAMPOMORO;VIA SELICE MONTANARA 41;FONTANELICE;703270;903121;44,251154;11,545045;517
15090;CAMPOMORO;VIA SELICE MONTANARA FR 29;FONTANELICE;703237;903064;44,250651;11,54461;517
15093;FONTANELICE GAGGIO;VIA SELICE MONTANARA KM 51_100;FONTANELICE;702208;902334;44,244372;11,531452;517
15094;FONTANELICE GAGGIO;VIA SELICE MONTANARA KM 51_100;FONTANELICE;702213;902329;44,244326;11,531512;517
15097;LA VECCHIA;VIA SELICE MONTANARA  PASSO CARRAIO CIV;FONTANELICE;701656;902056;44,242025;11,524438;517
15098;LA VECCHIA;VIA SELICE MONTANARA FR 3;FONTANELICE;701665;902066;44,242112;11,524554;517
15101;CARSEGGIO BICOCCA;VIA CARSEGGIO 12;CASALFIUMANESE;700965;901184;44,234373;11,515458;517
15102;CARSEGGIO BICOCCA;VIA CARSEGGIO 12/A;CASALFIUMANESE;701045;901188;44,234387;11,51646;517
15105;LA CORTE;VIA SELICE MONTANARA 9;CASTEL DEL RIO;700151;900175;44,225522;11,504889;517
15106;LA CORTE;VIA SELICE MONTANARA FR 9;CASTEL DEL RIO;700153;900130;44,225117;11,504897;517
15109;PONTE MAGNOLA;VIA SELICE MONTANARA BV BORDONA;CASTEL DEL RIO;700086;899264;44,217346;11,503729;517
15110;PONTE MAGNOLA;VIA SELICE MONTANARA FR BV BORDONA;CASTEL DEL RIO;700068;899251;44,217234;11,503499;517
15113;CASTEL DEL RIO II GIUGNO;VIA II GIUGNO FR 10;CASTEL DEL RIO;700103;898935;44,214382;11,503816;517
15115;CASTEL DEL RIO SCUOLE;VIA II GIUGNO 19;CASTEL DEL RIO;700147;898600;44,211357;11,504238;517
15116;CASTEL DEL RIO;PIAZZA DELLA REPUBBLICA 94;CASTEL DEL RIO;700177;898749;44,212689;11,50467;517
15118;CASTEL DEL RIO;PIAZZA DELLA REPUBBLICA 13;CASTEL DEL RIO;700192;898722;44,212442;11,504848;517
15121;SAN MINIATO;VIA SELICE MONTANARA FR 1;SAN MINIATO;700090;897920;44,205256;11,503266;517
15122;SAN MINIATO;VIA SELICE MONTANARA 1;SAN MINIATO;700098;897921;44,205263;11,503367;517
15125;PONTE GALLONI;VIA SELICE MONTANARA BV S.ANDREA;CASTEL DEL RIO;699905;896847;44,195656;11,500545;517
15126;PONTE GALLONI;VIA SELICE MONTANARA FR BV S.ANDREA;CASTEL DEL RIO;699906;896839;44,195584;11,500554;517
15129;VALSALVA;VIA SELICE MONTANARA 6;CASTEL DEL RIO;700069;895245;44,181201;11,501985;517
15130;VALSALVA;VIA SELICE MONTANARA FR 3904;CASTEL DEL RIO;700066;895281;44,181526;11,501961;517
15133;VALSALVA CASINO;VIA SELICE MONTANARA 11;CASTEL DEL RIO;699851;894989;44,178959;11,499163;517
15134;VALSALVA CASINO;VIA SELICE MONTANARA FR 11;CASTEL DEL RIO;699857;894986;44,17893;11,499237;517
15137;MORADUCCIO;VIA SELICE MONTANARA 26;MORADUCCIO;698891;894724;44,176838;11,487064;517
15138;MORADUCCIO;VIA SELICE MONTANARA FR 26;MORADUCCIO;698896;894724;44,176836;11,487126;517
15141;CONIALE CIMITERO ALLEATO;VIA SELICE MONTANARA FR CIMITERO;FIRENZUOLA;697890;893296;44,164266;11,474016;518
15142;CONIALE CIMITERO ALLEATO;VIA SELICE MONTANARA LATO CIMITERO;FIRENZUOLA;697896;893285;44,164165;11,474086;518
15145;RIMESSA;VIA SELICE MONTANARA FR 33;FIRENZUOLA;697029;893045;44,162241;11,463163;518
15146;RIMESSA;VIA SELICE MONTANARA 33;FIRENZUOLA;697040;893037;44,162166;11,463297;518
15149;CONIALE;VIA SELICE MONTANARA 46;FIRENZUOLA;696644;892149;44,154286;11,458017;518
15150;CONIALE;VIA SELICE MONTANARA FR 46;FIRENZUOLA;696656;892147;44,154264;11,458166;518
15153;MOLINACCIO;VIA SELICE MONTANARA 11;FIRENZUOLA;696344;891453;44,148106;11,454009;518
15154;MOLINACCIO;VIA SELICE MONTANARA FR 11;FIRENZUOLA;696357;891450;44,148076;11,454171;518
15157;VAL PULITA;VIA SELICE MONTANARA FR 94;FIRENZUOLA;696265;890963;44,14372;11,45284;518
15158;VAL PULITA;VIA SELICE MONTANARA 94;FIRENZUOLA;696269;890949;44,143593;11,452885;518
15161;SCHEGGIANICO;VIA SELICE MONTANARA 110;FIRENZUOLA;695814;890617;44,140729;11,447077;518
15162;SCHEGGIANICO;VIA SELICE MONTANARA FR 110;FIRENZUOLA;695824;890616;44,140717;11,447202;518
15165;MOLINELLO;VIA SELICE MONTANARA FR 84;FIRENZUOLA;695599;889386;44,129713;11,443935;518
15166;MOLINELLO;VIA SELICE MONTANARA 84;FIRENZUOLA;695597;889374;44,129606;11,443905;518
15169;SAN PELLEGRINO;VIA SELICE MONTANARA 6;FIRENZUOLA;694987;888624;44,123023;11,43601;518
15170;SAN PELLEGRINO;VIA SELICE MONTANARA FR 6;FIRENZUOLA;694996;888622;44,123002;11,436122;518
