codice_linea;codice_fermata;denominazione;ubicazione;comune;coordinata_x;coordinata_y;latitudine;longitudine;codice_zona
116;28511;CARTARA;VIA SAN CARLO 2117;MEDICINA;708661;926741;44,462053;11,621964;523
119;1003;PORTA MAZZINI;VIA MAZZINI 5/A;BOLOGNA;687598;929165;44,489642;11,3583;500
119;1013;FERMI;VIA MAZZINI 117/D;BOLOGNA;688724;928612;44,484374;11,372248;500
119;20803;MIRABILANDIA STANDIANA;VIA STANDIANA LATO CAMPO SPORTIVO GRAMAD;RAVENNA;760762;914172;44,332121;12,269651;770
119;20812;LIDO DI SAVIO CESENA;VIALE BYRON;LIDO DI SAVIO;766609;912094;44,311313;12,341805;780
119;20819;MILANO MARITTIMA CAMPING;VIALE MATTEOTTI FR 190;MILANO MARITTIMA;766773;910679;44,298535;12,343136;780
119;20832;MILANO MARITTIMA IV TRAVE;VIALE II GIUGNO FR 109;MILANO MARITTIMA;767364;908818;44,281592;12,34958;780
119;20835;MILANO MARITTIMA GRATTACI;VIALE II GIUGNO 67;MILANO MARITTIMA;767505;908325;44,277109;12,351092;780
119;20848;CERVIA MILAZZO;VIALE MILAZZO 81;CERVIA;768364;906113;44,256911;12,360703;780
119;20851;PINARELLA DELEDDA FERRARA;VIALE LUNGO MARE DELEDDA 94;CERVIA;768627;905666;44,252796;12,363763;780
119;20864;TAGLIATA;VIA PINARELLA FR BV MAREMMA;TAGLIATA;769724;902471;44,223674;12,375836;780
119;20867;BIVIO ZADINA CAMPING;VIA MAZZINI FR INGRESSO CAMPING CESENATI;CESENATICO;770131;901328;44,21325;12,380335;890
119;20880;CESENATICO PALAZZO TURISM;VIALE ROMA 61;CESENATICO;772091;899973;44,200341;12,404124;890
119;20883;CESENATICO CARDUCCI/MILAN;VIALE CARDUCCI 164/F;CESENATICO;772588;899440;44,195364;12,410056;890
120;1045;SAN LAZZARO JUSSI;VIA EMILIA 200;SAN LAZZARO DI SAVENA;692014;926976;44,46879;11,412978;501
120;1508;SAN LAZZARO CIMITERO;VIA VERNIZZA LATO CIMITERO;SAN LAZZARO DI SAVENA;693415;926120;44,460716;11,430257;501
120;1601;SAN LAZZARO RIMEMBRANZE;VIA RIMEMBRANZE FR 6/A;SAN LAZZARO DI SAVENA;691547;927152;44,470497;11,407178;501
121;1497;REMIGIA II;VIA REMIGIA DOPO PASSO CARRABILE DEL CIV;SAN LAZZARO DI SAVENA;693285;926826;44,467101;11,428888;501
121;1506;SAN LAZZARO CIMITERO;VIA EMILIA FR 294;SAN LAZZARO DI SAVENA;693398;926312;44,462448;11,430115;501
121;1603;CASELLE GRAMSCI;VIA CASELLE 50 MT DOPO VIA GRAMSCI;SAN LAZZARO DI SAVENA;691832;927236;44,471177;11,410789;501
121;1606;CASELLE CA` RICCHI;VIA CASELLE 51;SAN LAZZARO DI SAVENA;692218;927793;44,476084;11,415844;501
121;10002;IDICE;VIA EMILIA FR 344;SAN LAZZARO DI SAVENA;693917;926056;44,460006;11,436538;501
121;12103;CASTIGLIA;VIA CASTIGLIA 40;SAN LAZZARO DI SAVENA;693784;927932;44,476915;11,435569;501
121;12113;COLUNGA FONDA;VIA COLUNGA 5D;SAN LAZZARO DI SAVENA;696281;927487;44,472238;11,466769;501
121;12123;CROCE IDICE;VIA CROCE IDICE 6;SAN LAZZARO DI SAVENA;695235;926320;44,462025;11,45319;501
122;1044;SAN LAZZARO MUNICIPIO;VIA EMILIA 165/B;SAN LAZZARO DI SAVENA;691692;927149;44,470432;11,408998;501
122;1603;CASELLE GRAMSCI;VIA CASELLE 50 MT DOPO VIA GRAMSCI;SAN LAZZARO DI SAVENA;691832;927236;44,471177;11,410789;501
122;1606;CASELLE CA` RICCHI;VIA CASELLE 51;SAN LAZZARO DI SAVENA;692218;927793;44,476084;11,415844;501
122;1609;CASELLE CHIESA;VIA CASELLE 104;SAN LAZZARO DI SAVENA;692619;928551;44,482795;11,421164;500
122;2801;CA` DELL`ORBO STAZIONE;VIA CA DELL ORBO 14;VILLANOVA;693710;930783;44,502579;11,435707;502
122;20522;NASICA;VIA NASICA 48;CASTENASO;696561;931293;44,506394;11,471732;521
122;22302;BARGELLO LOGHETTO;VIA BARGELLO 17;CASTENASO;694889;931382;44,507649;11,450751;521
122;22305;BARGELLO;VIA BARGELLO FR 8;CASTENASO;695279;931197;44,505879;11,455583;521
123;1119;FIRENZE;VIA FIRENZE 7;BOLOGNA;689842;927129;44,470741;11,385751;500
123;1129;PIAZZALE ATLETI AZZURRI;PIAZZALE A. AZZURRI D`ITALIA FR 3/5;BOLOGNA;689529;926400;44,464266;11,381553;500
123;1132;PIAZZALE ATLETI AZZURRI;PIAZZALE A. AZZURRI D`ITALIA 3/5;BOLOGNA;689555;926420;44,464439;11,381887;500
123;9467;ALBERTO MARIO;VIA A.MARIO FR 64;BOLOGNA;689348;925982;44,460553;11,379127;500
124;1044;SAN LAZZARO MUNICIPIO;VIA EMILIA 165/B;SAN LAZZARO DI SAVENA;691692;927149;44,470432;11,408998;501
124;1047;SAN LAZZARO MODENA;VIA JUSSI 44;SAN LAZZARO DI SAVENA;691594;926623;44,465726;11,407572;501
124;1603;CASELLE GRAMSCI;VIA CASELLE 50 MT DOPO VIA GRAMSCI;SAN LAZZARO DI SAVENA;691832;927236;44,471177;11,410789;501
124;1606;CASELLE CA` RICCHI;VIA CASELLE 51;SAN LAZZARO DI SAVENA;692218;927793;44,476084;11,415844;501
124;1616;SAN LAZZARO STAZIONE;P.LE STAZIONE FERROVIARIA S. LAZZARO CAS;SAN LAZZARO DI SAVENA;692208;928055;44,478443;11,415816;501
124;9228;CROARA BIVIO;VIA BELLARIA 7;SAN LAZZARO DI SAVENA;691041;926437;44,4642;11,400558;501
124;127002;PONTICELLA BELCOLLE;VIA PILATI 34;PONTICELLA;689439;925210;44,453585;11,379987;501
124;127009;CROARA TRATTORIA;VIA SAN RUFFILLO 23;SAN LAZZARO DI SAVENA;690120;925186;44,45319;11,38853;501
124;127012;CROARA ACQUEDOTTO;VIA CROARA 7/2;SAN LAZZARO DI SAVENA;690520;925476;44,455694;11,39366;501
124;127022;PONTEBUCO;VIA PONTEBUCO 9;SAN LAZZARO DI SAVENA;691182;926194;44,461977;11,402239;501
124;127025;MARTIRI DI PIZZOCALVO;VIA MARTIRI DI PIZZOCALVO 61;SAN LAZZARO DI SAVENA;690827;925307;44,454092;11,397454;501
124;127028;PONTICELLA EDERA;VIA EDERA FR 14;PONTICELLA;689247;925709;44,458124;11,377758;501
124;127031;CROARA S.RUFFILLO;VIA CROARA FR 13;SAN LAZZARO DI SAVENA;690205;925206;44,453348;11,389605;501
124;127227;CROARA BIVIO;VIA CROARA 3/5;BOLOGNA;690958;926351;44,463448;11,399483;501
125;1043;SAN LAZZARO MUNICIPIO;VIA EMILIA 98;SAN LAZZARO DI SAVENA;691627;927166;44,470602;11,408188;501
125;1602;CASELLE GRAMSCI;VIA CASELLE 40 MT PRIMA DI VIA GRAMSCI;SAN LAZZARO DI SAVENA;691811;927246;44,471272;11,410529;501
125;1605;CASELLE SPERANZA;VIA CASELLE FRONTE CAMPO SPORTIVO;SAN LAZZARO DI SAVENA;692056;927507;44,473555;11,413703;501
125;9230;PONTEBUCO BIVIO;VIA ALTURA INTERSEZ. VIA MARTIRI DI PIZZ;SAN LAZZARO DI SAVENA;691301;926323;44,463106;11,403781;501
125;9233;BELLARIA VECCHIA;VIA JUSSI 95;SAN LAZZARO DI SAVENA;691372;926255;44,462475;11,404648;501
125;127020;JUSSI MARZABOTTO;VIA JUSSI 90/A;SAN LAZZARO DI SAVENA;691484;926453;44,464226;11,406128;501
125;127027;VILLAGGIO MARTINO MARTIRI;VIA MARTIRI DI PIZZOCALVO 1-73;SAN LAZZARO DI SAVENA;690819;924764;44,44921;11,397153;501
125;127229;ALTURA;VIA ALTURA FR 27;BOLOGNA;690464;926395;44,463975;11,393295;501
125;127232;CROARA BIVIO;VIA ALTURA 13;BOLOGNA;690994;926439;44,46423;11,399968;501
126;1043;SAN LAZZARO MUNICIPIO;VIA EMILIA 98;SAN LAZZARO DI SAVENA;691627;927166;44,470602;11,408188;501
126;9230;PONTEBUCO BIVIO;VIA ALTURA INTERSEZ. VIA MARTIRI DI PIZZ;SAN LAZZARO DI SAVENA;691301;926323;44,463106;11,403781;501
126;9233;BELLARIA VECCHIA;VIA JUSSI 95;SAN LAZZARO DI SAVENA;691372;926255;44,462475;11,404648;501
126;90582;PIANORO STAZIONE;VIA NAZIONALE 145;PIANORO;686692;916904;44,379586;11,342503;591
126;92510;FARNETO;VIA JUSSI 167/C;FARNETO;691598;923283;44,435683;11,406388;501
126;92513;IL FALCONE;VIA ZENA 121;PIANORO;691133;922524;44,428979;11,400271;520
126;92526;CASA BIANCA;VIA ZENA FR 91;PIANORO;690649;919675;44,40348;11,393149;520
13;20;PORTA SAN VITALE;VIALE FILOPANTI 11;BOLOGNA;687470;929700;44,494487;11,356886;500
13;26;CARDUCCI;VIALE CARDUCCI 9;BOLOGNA;687565;928830;44,486637;11,357764;500
13;29;CARDUCCI;VIALE CARDUCCI 30;BOLOGNA;687572;929004;44,4882;11,357915;500
13;306;PORTA SAN DONATO;VIA IRNERIO 46;BOLOGNA;687209;930182;44,498891;11,35378;500
13;470;AMENDOLA;VIA AMENDOLA 2;BOLOGNA;686122;930607;44,502995;11,340272;500
13;704;PIAZZA MALPIGHI;PIAZZA MALPIGHI 14/E;BOLOGNA;685838;929563;44,493678;11,336327;500
13;897;PIAZZA MINGHETTI;VIA FARINI 13;BOLOGNA;686569;929335;44,491438;11,345431;500
13;903;PIAZZA MINGHETTI;VIA FARINI 23;BOLOGNA;686709;929337;44,49142;11,347191;500
13;6003;SAFFI;VIA SAFFI FR 34;BOLOGNA;684552;930415;44,501672;11,320469;500
13;6006;TIMAVO;VIA EMILIA PONENTE 4;BOLOGNA;684341;930495;44,502446;11,317846;500
13;6009;OSPEDALE MAGGIORE;VIA EMILIA PONENTE FR 16;BOLOGNA;684047;930655;44,50396;11,314208;500
13;6012;OSPEDALE MAGGIORE;VIA EMILIA PONENTE 14/F-18/B;BOLOGNA;684039;930636;44,503791;11,3141;500
13;6019;SANTA VIOLA;VIA EMILIA PONENTE 157/2;BOLOGNA;683139;931033;44,507592;11,302928;500
13;6022;BERNARDI;VIA EMILIA PONENTE 126/A;BOLOGNA;682922;931082;44,508088;11,300218;500
13;6025;PONTELUNGO;VIA EMILIA PONENTE 247;BOLOGNA;682612;931170;44,508958;11,296352;500
13;6035;CHIESA BORGO PANIGALE;VIA LEPIDO 55/C;BOLOGNA;680863;932093;44,517702;11,274689;500
13;6038;CHIESA BORGO PANIGALE;VIA LEPIDO FR 79;BOLOGNA;680852;932081;44,517597;11,274546;500
13;6041;DUCATI;VIA LEPIDO 177;BOLOGNA;680362;932310;44,519779;11,268465;500
13;9001;PORTA SANTO STEFANO;VIA MURRI 5-7;BOLOGNA;687580;928486;44,483539;11,357828;500
13;9004;MURRI;VIA MURRI 22;BOLOGNA;687737;928359;44,482356;11,359755;500
13;9010;RAGNO;VIA MURRI 80;BOLOGNA;688116;928068;44,479639;11,364411;500
13;9017;PARISIO;VIA TOSCANA 3;BOLOGNA;688556;927247;44,472139;11,36964;500
13;9020;VILLA MAZZACORATI;VIA TOSCANA 28;BOLOGNA;688682;926910;44,469075;11,3711;500
13;9026;DIRETTISSIMA;VIA TOSCANA 54;BOLOGNA;688691;926275;44,463361;11,370982;500
13;9036;PONTE SAVENA;VIA TOSCANA 180/A;BOLOGNA;688402;925256;44,454271;11,366981;500
13;9100;PAVESE;VIA PAVESE FR 10;BOLOGNA;687896;924857;44,450813;11,360482;500
13;9499;TOSCANA PAVESE 2;VIA TOSCANA 233;BOLOGNA;687797;924554;44,448114;11,359129;500
13;9502;TOSCANA PAVESE 1;VIA NAZIONALE TOSCANA 7;SAN LAZZARO DI SAVENA;687961;924752;44,449852;11,36126;500
13;9505;RASTIGNANO;VIA COSTA 58;RASTIGNANO;687635;924100;44,444072;11,35693;509
13;9508;RASTIGNANO SANT`ANDREA;VIA COSTA 61;RASTIGNANO;687433;923680;44,440346;11,354242;509
13;600018;SAN ROCCO FOSSATO DI MORT;RAMPARI DI SAN ROCCO;FERRARA;708318;968454;44,837277;11,634596;600
13;600159;CAVOUR BARRIERA;VIA CAVOUR 149;FERRARA;706319;969015;44,842904;11,609558;600
13;600169;XXV APRILE PARTIGIANI;VLE XXV APRILE 28;FERRARA;706788;969605;44,848073;11,615727;600
13;600172;PIAZZALE DANTE;PLE DANTE 34;FERRARA;707127;969561;44,847579;11,619994;600
13;600175;CONTRADA DEL MIRASOLE ARI;CONTRADA DEL MIRASOLE;FERRARA;706912;969343;44,845681;11,617188;600
13;600185;MONTEBELLO BELLARIA;VIA MONTEBELLO 12;FERRARA;707643;968348;44,836521;11,626021;600
13;600188;PORTA MARE MONTEBELLO;CSO PORTA MARE 35;FERRARA;707776;968921;44,841635;11,627936;600
13;600191;MORTARA BOVELLI;VIA MORTARA 133;FERRARA;708021;968404;44,836914;11,630821;600
13;600262;PONTEGRADELLA;VIA PIOPPA 148;PONTEGRADELLA;710486;968732;44,839139;11,662111;600
13;600265;VIA PIOPPA - VIA COPPARO;VIA PIOPPA 15;PONTEGRADELLA;710392;969546;44,846487;11,66126;600
13;600272;CALZOLAI CONCA;VIA DEI CALZOLAI 134;FERRARA;709043;970946;44,859474;11,644785;600
13;600275;CONCA S.MARGHERITA;VIA CONCA 272;MALBORGHETTO DI BOARA;709664;970651;44,856638;11,652514;600
13;600278;VIA CRISPA 1A [906];;FERRARA;710988;968069;44,833028;11,66818;600
13;600281;VIA CRISPA 3A [908];;FOCOMORTO;711882;968058;44,832664;11,679474;600
13;600288;VIA PIOPPA - CA CERESA [9;VIA PIOPPA 329;FERRARA;710263;967454;44,827713;11,658764;600
13;600342;PIOPPA MONGARDI;;PONTEGRADELLA;710425;969376;44,844948;11,661607;600
13;600596;GELSOMINI CONCA;VIA DEI GELSOMINI 2;MALBORGHETTO DI BOARA;709261;970981;44,859724;11,647555;600
13;600603;PORTA MARE MORTARA;CSO PORTA MARE 104;FERRARA;708211;968851;44,840878;11,633406;600
13;600927;CENTRO COMM.LE LE MURA;;FERRARA;709435;969477;44,846148;11,649135;600
130;10026;OZZANO PIAVE;VIA EMILIA 215;OZZANO DELL`EMILIA;697901;924102;44,441349;11,485825;511
132;10025;OZZANO PIAVE;VIA EMILIA FR 213;OZZANO DELL`EMILIA;697855;924105;44,441389;11,485249;511
132;11307;OZZANO ALLENDE;VIA ALLENDE 2;OZZANO DELL`EMILIA;697175;924367;44,443931;11,476811;511
132;11310;OZZANO DUE GIUGNO;VIALE 2 GIUGNO FR PL 405;OZZANO DELL`EMILIA;697026;924097;44,441544;11,474838;511
132;14009;QUADERNA BV ZONA IND.LE;VIA TOLARA DI SOTTO FR 117;OZZANO DELL`EMILIA;699023;925373;44,452473;11,500399;511
136;10037;MAGGIO;VIA EMILIA 470;OZZANO DELL`EMILIA;699182;923460;44,435223;11,501661;512
136;10046;OSTERIA GRANDE;VIA EMILIA PONENTE 6260;OSTERIA GRANDE;700473;922843;44,429316;11,517628;512
136;10053;SAN NICOLO` DI VARIGNANA;VIA EMILIA PONENTE 5135;CASTEL SAN PIETRO TERME;701492;922320;44,424329;11,530215;512
136;10066;ERCOLANA;VIA EMILIA PONENTE FR CONVENTINO;CASTEL SAN PIETRO TERME;703581;921309;44,41465;11,556036;513
136;10069;MAGIONE;VIA EMILIA PONENTE BV LIANO;MAGIONE;704637;920763;44,409441;11,569072;513
136;10082;COZZO;VIA EMILIA LEVANTE FR 1420;CASTEL SAN PIETRO TERME;708079;919068;44,393215;11,611579;513
136;10085;RIO ROSSO;VIA EMILIA LEVANTE FR 2273;CASTEL SAN PIETRO TERME;708888;918652;44,38924;11,621559;513
136;10098;PIRO PIRO;VIA EMILIA 4;TOSCANELLA;710951;917644;44,379576;11,647024;514
136;10101;DOZZA BIVIO;VIA EMILIA 195;DOZZA;711794;917216;44,375481;11,657421;514
136;14021;Z.I. QUADERNA VENETO;VIA VENETO FR 13;OZZANO DELL`EMILIA;699490;925621;44,454574;11,506359;511
136;14024;Z.I.QUADERNA PIEMONTE;VIA PIEMONTE FR 23;OZZANO DELL`EMILIA;699177;925782;44,456109;11,50249;511
136;110101;PIRATELLO;VIA EMILIA 26;PIRATELLO;712862;916682;44,370365;11,670594;510
136;110104;IMOLA GALASSI;VIA EMILIA 50 MT. PRIMA BV VIA GALASSI;IMOLA;714023;916118;44,36495;11,684918;510
136;110110;AMENDOLA;VIALE AMENDOLA 95;IMOLA;715398;915430;44,358355;11,70187;510
136;114101;IMOLA CENTRO COMMERCIALE;VIALE CARDUCCI 38;IMOLA;715878;915354;44,357529;11,707855;510
136;122102;IMOLA AUTOSTAZIONE;TERMINAL IMOLA;IMOLA;716596;915415;44,357863;11,71688;510
14;9;STAZIONE CENTRALE;PIAZZA MEDAGLIE D`ORO (PENSILINA E);BOLOGNA;686311;930872;44,50533;11,342743;500
14;18;PORTA SAN DONATO;VIALE FILOPANTI 1;BOLOGNA;687431;930038;44,497538;11,356518;500
14;57;PORTA SANT`ISAIA;VIALE VICINI 6/2;BOLOGNA;685167;929725;44,495308;11,327952;500
14;301;SFERISTERIO;VIA IRNERIO 11;BOLOGNA;686682;930337;44,500422;11,347213;500
14;304;IRNERIO;VIA IRNERIO 18;BOLOGNA;686869;930292;44,499969;11,349547;500
14;401;SAN PIETRO;VIA INDIPENDENZA FR 4;BOLOGNA;686350;929762;44,495336;11,342833;500
14;410;AUTOSTAZIONE;PIAZZA XX SETTEMBRE FR 6 (PENSILINA N);BOLOGNA;686510;930755;44,504226;11,345202;500
14;452;MARCONI;VIA MARCONI 16/F;BOLOGNA;685919;929938;44,49703;11,33748;500
14;455;MARCONI;VIA MARCONI FR 22;BOLOGNA;685972;930044;44,49797;11,338184;500
14;462;PIAZZA DEI MARTIRI;VIA MARCONI 34;BOLOGNA;686029;930297;44,500231;11,338991;500
14;606;UGO BASSI;VIA BASSI U. 10/R;BOLOGNA;685969;929770;44,495506;11,338048;500
14;613;RIVA RENO;VIA RIVA RENO 58/A;BOLOGNA;685673;930096;44,498515;11,334445;500
14;616;SAN FELICE;VIA SAN FELICE 56/D;BOLOGNA;685487;929973;44,497456;11,332063;500
14;706;SANT`ISAIA;VIA SANT`ISAIA 44;BOLOGNA;685513;929580;44,493914;11,332249;500
14;709;PORTA SANT`ISAIA;VIA SANT`ISAIA 75/2;BOLOGNA;685287;929641;44,494521;11,32943;500
14;2001;PORTA SAN VITALE;VIA MASSARENTI P.L. 5;BOLOGNA;687591;929616;44,4937;11,358376;500
14;2004;OSPEDALE SANT`ORSOLA ALBE;VIA MASSARENTI 102;BOLOGNA;688055;929473;44,492293;11,364155;500
14;2014;PARCO;VIA MASSARENTI 350;BOLOGNA;689058;929605;44,493218;11,376808;500
14;2017;MASSARENTI SOTTOVIA;VIA MASSARENTI 153;BOLOGNA;689440;929651;44,493532;11,381625;500
14;2020;SANTA RITA;VIA MASSARENTI 414;BOLOGNA;689560;929648;44,493473;11,383132;500
14;2030;BARELLI;VIA MATTEI 22/A;BOLOGNA;690880;929834;44,494798;11,399788;500
14;2303;MARTELLI;VIA MARTELLI FR 9/3;BOLOGNA;690937;929592;44,492606;11,400415;500
14;2451;LARGA;VIA LARGA 13;BOLOGNA;690288;929852;44,495116;11,392355;500
14;2454;CARROZZAIO;VIA CARROZZAIO 2;BOLOGNA;690553;930285;44,498941;11,395845;500
14;2457;LARGA STAZIONE;VIA LARGA 25;BOLOGNA;690418;930193;44,498149;11,394115;500
14;2460;CERODOLO;VIA CERODOLO 2/3;BOLOGNA;690825;930656;44,502206;11,3994;500
14;2467;FRESATORE;VIA DEL FRESATORE P.L. 12;BOLOGNA;691485;930530;44,500898;11,407649;500
14;2470;MURATORE;VIA DEL MURATORE P.L. 45;BOLOGNA;691697;930535;44,500886;11,410315;500
14;2486;CARPENTIERE;VIA DELL`INDUSTRIA FR 2;BOLOGNA;690171;930867;44,504277;11,391258;500
14;3055;C.S. RECORD;VIA PILASTRO 15;BOLOGNA;690193;931274;44,507932;11,391685;500
14;7110;MARTINI;VIA COSTA A. 152;BOLOGNA;684199;929647;44,494854;11,315759;500
14;7113;STADIO;VIA COSTA A. 165;BOLOGNA;683699;929517;44,493812;11,309429;500
14;7126;GHISELLO;VIA BARCA 20/3;BOLOGNA;682943;929411;44,493051;11,29989;500
14;7129;BELCANTONE;VIA BARCA 27;BOLOGNA;682438;929657;44,495392;11,293631;500
14;900002;SANT`ISAIA PIAZZA MALPIGH;VIA SANT`ISAIA 1;BOLOGNA;685749;929532;44,493422;11,335197;500
140;110102;PIRATELLO;VIA EMILIA 25;PIRATELLO;712852;916702;44,370548;11,670476;510
140;110105;FORNACE;VIALE AMENDOLA 68;IMOLA;714533;915843;44,362326;11,691198;510
140;114106;IMOLA PALESTRA;VIALE CARDUCCI 19;IMOLA;716310;915310;44,357004;11,713252;510
140;131133;IMOLA SCAVI ROMANI;VIA VILLA CLELIA 62/E;IMOLA;714801;915246;44,356878;11,694311;510
140;131149;IMOLA OSPEDALE VECCHIO;VIALE AMENDOLA 14;IMOLA;715744;915240;44,356543;11,706128;510
140;133103;POLA;VIA POLA PL 5361;IMOLA;714586;915420;44,358506;11,691688;510
140;170110;FRATTINA DI MEZZO;VIA MONTECATONE 7/B;IMOLA;712196;915692;44,361657;11,66184;510
140;170113;FRATTINA DI SOPRA;VIA MONTECATONE FR 9/A;DOZZA;711770;915384;44,359012;11,656374;510
140;170126;MONTECATONE CASA BERTUZZI;VIA MONTECATONE 21/A;IMOLA;710746;914749;44,3536;11,643281;510
140;170129;MONTECATONE;VIA MONTECATONE FR 37;IMOLA;710160;914245;44,349238;11,635733;510
141;15017;VILLA AZZI;VIA SELICE MONTANARA 61;IMOLA;713610;912698;44,334316;11,678338;510
141;15030;GIARONA;VIA SELICE MONTANARA S.P. 610 KM 36+970;PONTICELLI;711944;911454;44,323618;11,656958;510
141;15033;PONTICELLI;VIA SELICE MONTANARA 261;PONTICELLI;711558;910986;44,319522;11,651932;510
141;15046;FABBRICA;VIA SELICE MONTANARA FR 412;IMOLA;710321;909102;44,302938;11,635677;510
141;15049;BORGO CASALE;VIA SELICE MONTANARA 42;CASALFIUMANESE;709726;908501;44,297705;11,627985;516
141;15062;MESCOLA;VIA GARIBALDI FR 73;BORGO TOSSIGNANO;706778;906560;44,281094;11,5903;516
141;15065;BORGO TOSSIGNANO GARIBALD;VIA GARIBALDI FR 8/A;BORGO TOSSIGNANO;706635;906150;44,277448;11,588347;516
141;15078;FONTANELICE SAN GIOVANNI;VIA SELICE MONTANARA FR 20;FONTANELICE;705116;904684;44,264693;11,568757;516
141;15081;FONTANELICE;VIA CORSO EUROPA FR 37;FONTANELICE;704400;904004;44,258779;11,559529;516
141;15094;FONTANELICE GAGGIO;VIA SELICE MONTANARA KM 51_100;FONTANELICE;702213;902329;44,244326;11,531512;517
141;15101;CARSEGGIO BICOCCA;VIA CARSEGGIO 12;CASALFIUMANESE;700965;901184;44,234373;11,515458;517
141;15110;PONTE MAGNOLA;VIA SELICE MONTANARA FR BV BORDONA;CASTEL DEL RIO;700068;899251;44,217234;11,503499;517
141;122102;IMOLA AUTOSTAZIONE;TERMINAL IMOLA;IMOLA;716596;915415;44,357863;11,71688;510
141;130118;BORGO S.CRISTINA;VIA MONTANARA 13/A;IMOLA;714555;913776;44,343731;11,690622;510
141;132102;IMOLA SAFFI CUP;V.LE SAFFI FR 26/D;IMOLA;715818;914881;44,353293;11,706907;510
141;132105;BIANCONCINI;V.LE SAFFI FR 43;IMOLA;716013;914808;44,352578;11,709321;510
141;150109;IMOLA GRATTACIELO;V.LE DANTE 7/ABC;IMOLA;716302;914383;44,34867;11,712767;510
141;150112;IMOLA GRATTACIELO;VIALE DANTE 14;IMOLA;716317;914393;44,348756;11,712959;510
142;11628;CA` DEL VENTO;VIA SILLARO FR PL 10;CASALFIUMANESE;698233;902686;44,248633;11,481848;529
142;11631;BORDONA BIVIO;VIA SILLARO FR 2;CASTEL DEL RIO;698147;901769;44,240408;11,480425;529
142;11644;BELVEDERE;VIA SILLARO 13;CASTEL DEL RIO;697296;900493;44,229162;11,469297;529
142;11647;BAGURA;VIA SILLARO 7;CASTEL DEL RIO;697025;899894;44,223848;11,465682;529
142;11660;CA` DEL SARTO;VIA SILLARO 39;FIRENZUOLA;695561;898961;44,215851;11,447021;529
142;11667;PIANCALDOLI CASE NUOVE;VIA SILLARO FR BV CASE NUOVE;FIRENZUOLA;694975;898844;44,214956;11,439649;529
142;11676;PIANCALDOLI PARCHEGGIO;VIA SILLARO 71;FIRENZUOLA;694410;898662;44,21347;11,432515;529
142;11683;PIANCALDOLI BIVIO POGGIO;VIA SILLARO FR BV POGGIO;FIRENZUOLA;693719;898091;44,208518;11,423662;529
142;15069;COGALINA;VIA MAZZINI 66;BORGO TOSSIGNANO;706483;905671;44,273183;11,586255;516
142;15073;PRATOLINO;VIA SELICE MONTANARA P.L.7;BORGO TOSSIGNANO;705973;905234;44,269397;11,579699;516
142;15082;FONTANELICE;VIA CORSO EUROPA 37;FONTANELICE;704427;904000;44,258735;11,559866;516
142;15506;NOLA;VIA CODRIGNANO 42;IMOLA;714168;911894;44,326921;11,685;510
142;15510;COSTARELLA;VIA CODRIGNANO 3;RIOLO TERME;712894;910014;44,310389;11,668272;510
142;15513;PIOVEGO;VIA CODRIGNANO 7;IMOLA;711814;909236;44,303709;11,654429;510
142;15526;TRAMAZZATA;VIA CODRIGNANO FR 17;BORGO TOSSIGNANO;710271;907631;44,289723;11,634459;516
142;15606;SABBIONI;VIA MONTE LA PIEVE 18;FONTANELICE;703339;904986;44,267909;11,546633;529
142;15609;CHIACCHIERINA BIVIO;VIA MONTE LA PIEVE BV CHIACCHIERINA;FONTANELICE;703407;904720;44,265498;11,54738;529
142;15622;SELLUSTRA BIVIO;VIA GESSO FR BV SELLUSTRA;FONTANELICE;701617;906305;44,280253;11,525586;529
142;15625;GESSO;VIA GESSO FR 34;CASALFIUMANESE;700922;906320;44,28058;11,516891;529
142;15638;CUVIOLO;VIA GESSO BV A.MORO;CASALFIUMANESE;698620;904513;44,26496;11,487383;529
142;114102;IMOLA CENTRO COMMERCIALE;VIALE CARDUCCI FR 38;IMOLA;715854;915360;44,35759;11,707557;510
142;114105;IMOLA PALESTRA;VIALE CARDUCCI FR 11;IMOLA;716375;915251;44,356454;11,714042;510
142;115101;IMOLA TURISMO;VIA PISACANE 47;IMOLA;717171;914482;44,3493;11,723699;510
142;120101;IMOLA AUTOSTAZIONE;VIA COSTA 45;IMOLA;716645;915356;44,357318;11,71747;510
142;132106;BIANCONCINI;V.LE SAFFI 43;IMOLA;716018;914821;44,352694;11,709389;510
142;150106;IMOLA IST. ALBERGHETTI;V.LE DANTE 8;IMOLA;716314;914557;44,350231;11,712989;510
142;151106;IMOLA PIAZZALE MICHELANGE;VIA LEOPARDI 93;IMOLA;716582;914394;44,348685;11,71628;510
142;152102;IMOLA GUICCIARDINI;VIA GUICCIARDINI 4;IMOLA;716700;914279;44,347616;11,717711;510
143;11627;CA` DEL VENTO;VIA SILLARO P.L.10;CASALFIUMANESE;698220;902684;44,248618;11,481684;529
143;11636;BELVEDERE COLLINA;VIA SILLARO 57;CASTEL DEL RIO;697959;901244;44,235737;11,477874;529
143;11643;BELVEDERE;VIA SILLARO FR 13;CASTEL DEL RIO;697287;900493;44,229165;11,469184;529
143;11652;BELVEDERE DOGANA;VIA SILLARO BV MONTELAFINE;CASTEL DEL RIO;696345;900035;44,2253;11,457229;529
